Workload,Replication,From,To,Transitions,Probability,TotalFrom
WL-RAMP-REP06,6,Dessert,Beverage,66,0.2986425339366516,221
WL-RAMP-REP06,6,Dessert,Dessert,45,0.20361990950226244,221
WL-RAMP-REP06,6,Dessert,SINK,43,0.19457013574660634,221
WL-RAMP-REP07,7,Grill,Grill,39,0.17488789237668162,223
WL-RAMP-REP07,7,Grill,Beverage,82,0.36771300448430494,223
WL-RAMP-REP07,7,Grill,Dessert,63,0.2825112107623318,223
WL-RAMP-REP07,7,Grill,SINK,39,0.17488789237668162,223
WL-RAMP-REP07,7,Beverage,Grill,71,0.3141592920353982,226
WL-RAMP-REP07,7,Beverage,Beverage,36,0.1592920353982301,226
WL-RAMP-REP07,7,Beverage,Dessert,77,0.3407079646017699,226
WL-RAMP-REP07,7,Beverage,SINK,42,0.18584070796460178,226
WL-RAMP-REP07,7,Dessert,Grill,64,0.28193832599118945,227
WL-RAMP-REP07,7,Dessert,Beverage,68,0.29955947136563876,227
WL-RAMP-REP07,7,Dessert,Dessert,53,0.23348017621145375,227
WL-RAMP-REP07,7,Dessert,SINK,42,0.18502202643171806,227
WL-RAMP-REP08,8,Grill,Grill,52,0.2139917695473251,243
WL-RAMP-REP08,8,Grill,Beverage,74,0.3045267489711934,243
WL-RAMP-REP08,8,Grill,Dessert,75,0.30864197530864196,243
WL-RAMP-REP08,8,Grill,SINK,42,0.1728395061728395,243
WL-RAMP-REP08,8,Beverage,Grill,64,0.2689075630252101,238
WL-RAMP-REP08,8,Beverage,Beverage,46,0.19327731092436976,238
WL-RAMP-REP08,8,Beverage,Dessert,74,0.31092436974789917,238
WL-RAMP-REP08,8,Beverage,SINK,54,0.226890756302521,238
WL-RAMP-REP08,8,Dessert,Grill,73,0.31063829787234043,235
WL-RAMP-REP08,8,Dessert,Beverage,66,0.28085106382978725,235
WL-RAMP-REP08,8,Dessert,Dessert,44,0.18723404255319148,235
WL-RAMP-REP08,8,Dessert,SINK,52,0.22127659574468084,235
WL-RAMP-REP09,9,Grill,Grill,52,0.22608695652173913,230
WL-RAMP-REP09,9,Grill,Beverage,72,0.3130434782608696,230
WL-RAMP-REP09,9,Grill,Dessert,54,0.23478260869565218,230
WL-RAMP-REP09,9,Grill,SINK,52,0.22608695652173913,230
WL-RAMP-REP09,9,Beverage,Grill,74,0.31759656652360513,233
WL-RAMP-REP09,9,Beverage,Beverage,44,0.1888412017167382,233
WL-RAMP-REP09,9,Beverage,Dessert,61,0.26180257510729615,233
WL-RAMP-REP09,9,Beverage,SINK,54,0.2317596566523605,233
WL-RAMP-REP09,9,Dessert,Grill,50,0.25125628140703515,199
WL-RAMP-REP09,9,Dessert,Beverage,62,0.31155778894472363,199
WL-RAMP-REP09,9,Dessert,Dessert,42,0.21105527638190955,199
WL-RAMP-REP09,9,Dessert,SINK,45,0.22613065326633167,199
WL-RAMP-REP10,10,Grill,Grill,49,0.23444976076555024,209
WL-RAMP-REP10,10,Grill,Beverage,50,0.23923444976076555,209
WL-RAMP-REP10,10,Grill,Dessert,60,0.28708133971291866,209
WL-RAMP-REP10,10,Grill,SINK,50,0.23923444976076555,209
WL-RAMP-REP10,10,Beverage,Grill,53,0.292817679558011,181
WL-RAMP-REP10,10,Beverage,Beverage,32,0.17679558011049723,181
WL-RAMP-REP10,10,Beverage,Dessert,52,0.287292817679558,181
WL-RAMP-REP10,10,Beverage,SINK,44,0.2430939226519337,181
WL-RAMP-REP10,10,Dessert,Grill,55,0.2682926829268293,205
WL-RAMP-REP10,10,Dessert,Beverage,57,0.2780487804878049,205
WL-RAMP-REP10,10,Dessert,Dessert,47,0.22926829268292684,205
WL-RAMP-REP10,10,Dessert,SINK,46,0.22439024390243903,205
WL-RAMP-REP11,11,Grill,Grill,46,0.17293233082706766,266
WL-RAMP-REP11,11,Grill,Beverage,81,0.30451127819548873,266
WL-RAMP-REP11,11,Grill,Dessert,92,0.3458646616541353,266
WL-RAMP-REP11,11,Grill,SINK,47,0.17669172932330826,266
WL-RAMP-REP11,11,Beverage,Grill,65,0.2801724137931034,232
WL-RAMP-REP11,11,Beverage,Beverage,50,0.21551724137931033,232
WL-RAMP-REP11,11,Beverage,Dessert,64,0.27586206896551724,232
WL-RAMP-REP11,11,Beverage,SINK,53,0.22844827586206898,232
WL-RAMP-REP11,11,Dessert,Grill,90,0.3474903474903475,259
WL-RAMP-REP11,11,Dessert,Beverage,62,0.23938223938223938,259
WL-RAMP-REP11,11,Dessert,Dessert,50,0.19305019305019305,259
WL-RAMP-REP11,11,Dessert,SINK,57,0.22007722007722008,259
WL-RAMP-REP12,12,Grill,Grill,43,0.1902654867256637,226
WL-RAMP-REP12,12,Grill,Beverage,83,0.3672566371681416,226
WL-RAMP-REP12,12,Grill,Dessert,64,0.2831858407079646,226
WL-RAMP-REP12,12,Grill,SINK,36,0.1592920353982301,226
WL-RAMP-REP12,12,Beverage,Grill,72,0.2903225806451613,248
WL-RAMP-REP12,12,Beverage,Beverage,44,0.1774193548387097,248
WL-RAMP-REP12,12,Beverage,Dessert,85,0.34274193548387094,248
WL-RAMP-REP12,12,Beverage,SINK,47,0.18951612903225806,248
WL-RAMP-REP12,12,Dessert,Grill,62,0.2627118644067797,236
WL-RAMP-REP12,12,Dessert,Beverage,74,0.3135593220338983,236
WL-RAMP-REP12,12,Dessert,Dessert,53,0.2245762711864407,236
WL-RAMP-REP12,12,Dessert,SINK,47,0.19915254237288135,236
WL-RAMP-REP13,13,Grill,Grill,45,0.1965065502183406,229
WL-RAMP-REP13,13,Grill,Beverage,72,0.314410480349345,229
WL-RAMP-REP13,13,Grill,Dessert,74,0.3231441048034934,229
WL-RAMP-REP13,13,Grill,SINK,38,0.16593886462882096,229
WL-RAMP-REP13,13,Beverage,Grill,56,0.24347826086956523,230
WL-RAMP-REP13,13,Beverage,Beverage,52,0.22608695652173913,230
WL-RAMP-REP13,13,Beverage,Dessert,69,0.3,230
WL-RAMP-REP13,13,Beverage,SINK,53,0.23043478260869565,230
WL-RAMP-REP13,13,Dessert,Grill,75,0.3177966101694915,236
WL-RAMP-REP13,13,Dessert,Beverage,61,0.2584745762711864,236
WL-RAMP-REP13,13,Dessert,Dessert,51,0.21610169491525424,236
WL-RAMP-REP13,13,Dessert,SINK,49,0.2076271186440678,236
WL-RAMP-REP14,14,Grill,Grill,55,0.21568627450980393,255
WL-RAMP-REP14,14,Grill,Beverage,83,0.3254901960784314,255
WL-RAMP-REP14,14,Grill,Dessert,73,0.28627450980392155,255
WL-RAMP-REP14,14,Grill,SINK,44,0.17254901960784313,255
WL-RAMP-REP14,14,Beverage,Grill,84,0.33070866141732286,254
WL-RAMP-REP14,14,Beverage,Beverage,56,0.2204724409448819,254
WL-RAMP-REP14,14,Beverage,Dessert,59,0.23228346456692914,254
WL-RAMP-REP14,14,Beverage,SINK,55,0.21653543307086615,254
WL-RAMP-REP14,14,Dessert,Grill,69,0.2863070539419087,241
WL-RAMP-REP14,14,Dessert,Beverage,68,0.2821576763485477,241
WL-RAMP-REP14,14,Dessert,Dessert,61,0.25311203319502074,241
WL-RAMP-REP14,14,Dessert,SINK,43,0.17842323651452283,241
WL-RAMP-REP15,15,Grill,Grill,36,0.19047619047619047,189
WL-RAMP-REP15,15,Grill,Beverage,57,0.30158730158730157,189
WL-RAMP-REP15,15,Grill,Dessert,49,0.25925925925925924,189
WL-RAMP-REP15,15,Grill,SINK,47,0.24867724867724866,189
WL-RAMP-REP15,15,Beverage,Grill,57,0.2780487804878049,205
WL-RAMP-REP15,15,Beverage,Beverage,38,0.18536585365853658,205
WL-RAMP-REP15,15,Beverage,Dessert,58,0.28292682926829266,205
WL-RAMP-REP15,15,Beverage,SINK,52,0.25365853658536586,205
WL-RAMP-REP15,15,Dessert,Grill,61,0.3388888888888889,180
WL-RAMP-REP15,15,Dessert,Beverage,51,0.2833333333333333,180
WL-RAMP-REP15,15,Dessert,Dessert,29,0.16111111111111112,180
WL-RAMP-REP15,15,Dessert,SINK,39,0.21666666666666667,180
WL-RAMP-REP16,16,Grill,Grill,44,0.2222222222222222,198
WL-RAMP-REP16,16,Grill,Beverage,59,0.29797979797979796,198
WL-RAMP-REP16,16,Grill,Dessert,57,0.2878787878787879,198
WL-RAMP-REP16,16,Grill,SINK,38,0.1919191919191919,198
WL-RAMP-REP16,16,Beverage,Grill,53,0.26108374384236455,203
WL-RAMP-REP16,16,Beverage,Beverage,44,0.21674876847290642,203
WL-RAMP-REP16,16,Beverage,Dessert,64,0.31527093596059114,203
WL-RAMP-REP16,16,Beverage,SINK,42,0.20689655172413793,203
WL-RAMP-REP16,16,Dessert,Grill,56,0.2692307692307692,208
WL-RAMP-REP16,16,Dessert,Beverage,58,0.27884615384615385,208
WL-RAMP-REP16,16,Dessert,Dessert,48,0.23076923076923078,208
WL-RAMP-REP16,16,Dessert,SINK,46,0.22115384615384615,208
WL-RAMP-REP17,17,Grill,Grill,32,0.14678899082568808,218
WL-RAMP-REP17,17,Grill,Beverage,79,0.3623853211009174,218
WL-RAMP-REP17,17,Grill,Dessert,67,0.3073394495412844,218
WL-RAMP-REP17,17,Grill,SINK,40,0.1834862385321101,218
WL-RAMP-REP17,17,Beverage,Grill,75,0.2964426877470356,253
WL-RAMP-REP17,17,Beverage,Beverage,56,0.22134387351778656,253
WL-RAMP-REP17,17,Beverage,Dessert,72,0.2845849802371542,253
WL-RAMP-REP17,17,Beverage,SINK,50,0.1976284584980237,253
WL-RAMP-REP17,17,Dessert,Grill,71,0.2946058091286307,241
WL-RAMP-REP17,17,Dessert,Beverage,72,0.2987551867219917,241
WL-RAMP-REP17,17,Dessert,Dessert,48,0.1991701244813278,241
WL-RAMP-REP17,17,Dessert,SINK,50,0.2074688796680498,241
WL-RAMP-REP18,18,Grill,Grill,65,0.24074074074074073,270
WL-RAMP-REP18,18,Grill,Beverage,74,0.2740740740740741,270
WL-RAMP-REP18,18,Grill,Dessert,82,0.3037037037037037,270
WL-RAMP-REP18,18,Grill,SINK,49,0.1814814814814815,270
WL-RAMP-REP18,18,Beverage,Grill,62,0.2938388625592417,211
WL-RAMP-REP18,18,Beverage,Beverage,38,0.18009478672985782,211
WL-RAMP-REP18,18,Beverage,Dessert,59,0.2796208530805687,211
WL-RAMP-REP18,18,Beverage,SINK,52,0.24644549763033174,211
WL-RAMP-REP18,18,Dessert,Grill,85,0.3541666666666667,240
WL-RAMP-REP18,18,Dessert,Beverage,60,0.25,240
WL-RAMP-REP18,18,Dessert,Dessert,51,0.2125,240
WL-RAMP-REP18,18,Dessert,SINK,44,0.18333333333333332,240
WL-RAMP-REP19,19,Grill,Grill,47,0.21363636363636362,220
WL-RAMP-REP19,19,Grill,Beverage,64,0.2909090909090909,220
WL-RAMP-REP19,19,Grill,Dessert,65,0.29545454545454547,220
WL-RAMP-REP19,19,Grill,SINK,44,0.2,220
WL-RAMP-REP19,19,Beverage,Grill,57,0.3131868131868132,182
WL-RAMP-REP19,19,Beverage,Beverage,35,0.19230769230769232,182
WL-RAMP-REP19,19,Beverage,Dessert,51,0.2802197802197802,182
WL-RAMP-REP19,19,Beverage,SINK,39,0.21428571428571427,182
WL-RAMP-REP19,19,Dessert,Grill,62,0.30392156862745096,204
WL-RAMP-REP19,19,Dessert,Beverage,50,0.24509803921568626,204
WL-RAMP-REP19,19,Dessert,Dessert,51,0.25,204
WL-RAMP-REP19,19,Dessert,SINK,41,0.20098039215686275,204
WL-RAMP-REP20,20,Grill,Grill,45,0.1859504132231405,242
WL-RAMP-REP20,20,Grill,Beverage,74,0.30578512396694213,242
WL-RAMP-REP20,20,Grill,Dessert,72,0.2975206611570248,242
WL-RAMP-REP20,20,Grill,SINK,51,0.21074380165289255,242
WL-RAMP-REP20,20,Beverage,Grill,70,0.3056768558951965,229
WL-RAMP-REP20,20,Beverage,Beverage,48,0.2096069868995633,229
WL-RAMP-REP20,20,Beverage,Dessert,70,0.3056768558951965,229
WL-RAMP-REP20,20,Beverage,SINK,41,0.17903930131004367,229
WL-RAMP-REP20,20,Dessert,Grill,82,0.3228346456692913,254
WL-RAMP-REP20,20,Dessert,Beverage,66,0.25984251968503935,254
WL-RAMP-REP20,20,Dessert,Dessert,56,0.2204724409448819,254
WL-RAMP-REP20,20,Dessert,SINK,50,0.1968503937007874,254
WL-RAMP-REP21,21,Grill,Grill,52,0.21487603305785125,242
WL-RAMP-REP21,21,Grill,Beverage,65,0.26859504132231404,242
WL-RAMP-REP21,21,Grill,Dessert,83,0.34297520661157027,242
WL-RAMP-REP21,21,Grill,SINK,42,0.17355371900826447,242
WL-RAMP-REP21,21,Beverage,Grill,74,0.2890625,256
WL-RAMP-REP21,21,Beverage,Beverage,45,0.17578125,256
WL-RAMP-REP21,21,Beverage,Dessert,85,0.33203125,256
WL-RAMP-REP21,21,Beverage,SINK,52,0.203125,256
WL-RAMP-REP21,21,Dessert,Grill,73,0.29554655870445345,247
WL-RAMP-REP21,21,Dessert,Beverage,87,0.3522267206477733,247
WL-RAMP-REP21,21,Dessert,Dessert,42,0.1700404858299595,247
WL-RAMP-REP21,21,Dessert,SINK,45,0.18218623481781376,247
WL-RAMP-REP22,22,Grill,Grill,65,0.2620967741935484,248
WL-RAMP-REP22,22,Grill,Beverage,70,0.28225806451612906,248
WL-RAMP-REP22,22,Grill,Dessert,71,0.2862903225806452,248
WL-RAMP-REP22,22,Grill,SINK,42,0.1693548387096774,248
WL-RAMP-REP22,22,Beverage,Grill,55,0.26066350710900477,211
WL-RAMP-REP22,22,Beverage,Beverage,39,0.1848341232227488,211
WL-RAMP-REP22,22,Beverage,Dessert,74,0.35071090047393366,211
WL-RAMP-REP22,22,Beverage,SINK,43,0.2037914691943128,211
WL-RAMP-REP22,22,Dessert,Grill,83,0.3547008547008547,234
WL-RAMP-REP22,22,Dessert,Beverage,60,0.2564102564102564,234
WL-RAMP-REP22,22,Dessert,Dessert,46,0.19658119658119658,234
WL-RAMP-REP22,22,Dessert,SINK,45,0.19230769230769232,234
WL-RAMP-REP23,23,Grill,Grill,51,0.2361111111111111,216
WL-RAMP-REP23,23,Grill,Beverage,56,0.25925925925925924,216
WL-RAMP-REP23,23,Grill,Dessert,51,0.2361111111111111,216
WL-RAMP-REP23,23,Grill,SINK,58,0.26851851851851855,216
WL-RAMP-REP23,23,Beverage,Grill,56,0.2814070351758794,199
WL-RAMP-REP23,23,Beverage,Beverage,42,0.21105527638190955,199
WL-RAMP-REP23,23,Beverage,Dessert,56,0.2814070351758794,199
WL-RAMP-REP23,23,Beverage,SINK,45,0.22613065326633167,199
WL-RAMP-REP23,23,Dessert,Grill,60,0.3125,192
WL-RAMP-REP23,23,Dessert,Beverage,56,0.2916666666666667,192
WL-RAMP-REP23,23,Dessert,Dessert,40,0.20833333333333334,192
WL-RAMP-REP23,23,Dessert,SINK,36,0.1875,192
WL-RAMP-REP24,24,Grill,Grill,37,0.17050691244239632,217
WL-RAMP-REP24,24,Grill,Beverage,72,0.3317972350230415,217
WL-RAMP-REP24,24,Grill,Dessert,70,0.3225806451612903,217
WL-RAMP-REP24,24,Grill,SINK,38,0.17511520737327188,217
WL-RAMP-REP24,24,Beverage,Grill,63,0.27391304347826084,230
WL-RAMP-REP24,24,Beverage,Beverage,42,0.1826086956521739,230
WL-RAMP-REP24,24,Beverage,Dessert,77,0.3347826086956522,230
WL-RAMP-REP24,24,Beverage,SINK,48,0.20869565217391303,230
WL-RAMP-REP24,24,Dessert,Grill,79,0.3224489795918367,245
WL-RAMP-REP24,24,Dessert,Beverage,73,0.2979591836734694,245
WL-RAMP-REP24,24,Dessert,Dessert,57,0.23265306122448978,245
WL-RAMP-REP24,24,Dessert,SINK,36,0.1469387755102041,245
WL-RAMP-REP25,25,Grill,Grill,51,0.21161825726141079,241
WL-RAMP-REP25,25,Grill,Beverage,80,0.33195020746887965,241
WL-RAMP-REP25,25,Grill,Dessert,70,0.29045643153526973,241
WL-RAMP-REP25,25,Grill,SINK,40,0.16597510373443983,241
WL-RAMP-REP25,25,Beverage,Grill,77,0.2883895131086142,267
WL-RAMP-REP25,25,Beverage,Beverage,61,0.22846441947565543,267
WL-RAMP-REP25,25,Beverage,Dessert,68,0.2546816479400749,267
WL-RAMP-REP25,25,Beverage,SINK,61,0.22846441947565543,267
WL-RAMP-REP25,25,Dessert,Grill,61,0.24206349206349206,252
WL-RAMP-REP25,25,Dessert,Beverage,80,0.31746031746031744,252
WL-RAMP-REP25,25,Dessert,Dessert,71,0.28174603174603174,252
WL-RAMP-REP25,25,Dessert,SINK,40,0.15873015873015872,252
WL-RAMP-REP26,26,Grill,Grill,41,0.18141592920353983,226
WL-RAMP-REP26,26,Grill,Beverage,65,0.28761061946902655,226
WL-RAMP-REP26,26,Grill,Dessert,74,0.3274336283185841,226
WL-RAMP-REP26,26,Grill,SINK,46,0.20353982300884957,226
WL-RAMP-REP26,26,Beverage,Grill,81,0.37155963302752293,218
WL-RAMP-REP26,26,Beverage,Beverage,34,0.1559633027522936,218
WL-RAMP-REP26,26,Beverage,Dessert,64,0.29357798165137616,218
WL-RAMP-REP26,26,Beverage,SINK,39,0.17889908256880735,218
WL-RAMP-REP26,26,Dessert,Grill,63,0.28,225
WL-RAMP-REP26,26,Dessert,Beverage,79,0.3511111111111111,225
WL-RAMP-REP26,26,Dessert,Dessert,48,0.21333333333333335,225
WL-RAMP-REP26,26,Dessert,SINK,35,0.15555555555555556,225
WL-RAMP-REP27,27,Grill,Grill,47,0.1934156378600823,243
WL-RAMP-REP27,27,Grill,Beverage,69,0.2839506172839506,243
WL-RAMP-REP27,27,Grill,Dessert,70,0.2880658436213992,243
WL-RAMP-REP27,27,Grill,SINK,57,0.2345679012345679,243
WL-RAMP-REP27,27,Beverage,Grill,69,0.33658536585365856,205
WL-RAMP-REP27,27,Beverage,Beverage,42,0.2048780487804878,205
WL-RAMP-REP27,27,Beverage,Dessert,50,0.24390243902439024,205
WL-RAMP-REP27,27,Beverage,SINK,44,0.2146341463414634,205
WL-RAMP-REP27,27,Dessert,Grill,75,0.33185840707964603,226
WL-RAMP-REP27,27,Dessert,Beverage,63,0.27876106194690264,226
WL-RAMP-REP27,27,Dessert,Dessert,43,0.1902654867256637,226
WL-RAMP-REP27,27,Dessert,SINK,45,0.19911504424778761,226
WL-RAMP-REP28,28,Grill,Grill,53,0.20866141732283464,254
WL-RAMP-REP28,28,Grill,Beverage,81,0.3188976377952756,254
WL-RAMP-REP28,28,Grill,Dessert,63,0.24803149606299213,254
WL-RAMP-REP28,28,Grill,SINK,57,0.22440944881889763,254
WL-RAMP-REP28,28,Beverage,Grill,64,0.25196850393700787,254
WL-RAMP-REP28,28,Beverage,Beverage,53,0.20866141732283464,254
WL-RAMP-REP28,28,Beverage,Dessert,87,0.3425196850393701,254
WL-RAMP-REP28,28,Beverage,SINK,50,0.1968503937007874,254
WL-RAMP-REP28,28,Dessert,Grill,87,0.35080645161290325,248
WL-RAMP-REP28,28,Dessert,Beverage,72,0.2903225806451613,248
WL-RAMP-REP28,28,Dessert,Dessert,55,0.2217741935483871,248
WL-RAMP-REP28,28,Dessert,SINK,34,0.13709677419354838,248
WL-RAMP-REP29,29,Grill,Grill,41,0.18552036199095023,221
WL-RAMP-REP29,29,Grill,Beverage,56,0.25339366515837103,221
WL-RAMP-REP29,29,Grill,Dessert,72,0.3257918552036199,221
WL-RAMP-REP29,29,Grill,SINK,52,0.23529411764705882,221
WL-RAMP-REP29,29,Beverage,Grill,72,0.38095238095238093,189
WL-RAMP-REP29,29,Beverage,Beverage,32,0.1693121693121693,189
WL-RAMP-REP29,29,Beverage,Dessert,51,0.2698412698412698,189
WL-RAMP-REP29,29,Beverage,SINK,34,0.17989417989417988,189
WL-RAMP-REP29,29,Dessert,Grill,63,0.3,210
WL-RAMP-REP29,29,Dessert,Beverage,57,0.2714285714285714,210
WL-RAMP-REP29,29,Dessert,Dessert,42,0.2,210
WL-RAMP-REP29,29,Dessert,SINK,48,0.22857142857142856,210
WL-RAMP-REP30,30,Grill,Grill,44,0.21782178217821782,202
WL-RAMP-REP30,30,Grill,Beverage,68,0.33663366336633666,202
WL-RAMP-REP30,30,Grill,Dessert,45,0.22277227722772278,202
WL-RAMP-REP30,30,Grill,SINK,45,0.22277227722772278,202
WL-RAMP-REP30,30,Beverage,Grill,62,0.2980769230769231,208
WL-RAMP-REP30,30,Beverage,Beverage,44,0.21153846153846154,208
WL-RAMP-REP30,30,Beverage,Dessert,64,0.3076923076923077,208
WL-RAMP-REP30,30,Beverage,SINK,38,0.18269230769230768,208
WL-RAMP-REP30,30,Dessert,Grill,57,0.3048128342245989,187
WL-RAMP-REP30,30,Dessert,Beverage,52,0.27807486631016043,187
WL-RAMP-REP30,30,Dessert,Dessert,37,0.19786096256684493,187
WL-RAMP-REP30,30,Dessert,SINK,41,0.2192513368983957,187
